Id,Category,Topic,Source,Headline,Text,Link,source
,1,,,,"Microsoft se une a Facebook e incluirá adblocker y ""antirastreo"" en Edge

Microsoft ha decidido seguir los pasos de Facebook y anunciará la inclusión de bloqueadores de contenido en su navegador Edge, pero solo para dispositivos de escritorio. Esta medida ha generado un gran revuelo entre los usuarios que buscan una mayor privacidad en su navegación. A diferencia de Apple, que ha implementado sistemas antirrastreo en su navegador Safari de iOS, Microsoft parece enfocarse exclusivamente en su versión para Windows.

Desde que Facebook reveló sus planes de introducir herramientas de privacidad para proteger a sus usuarios de la publicidad invasiva, el panorama de la navegación en internet ha comenzado a transformarse. Sin embargo, la incorporación de estas funciones en Edge podría no tener el impacto esperado, dado que muchos usuarios de Windows ya utilizan navegadores alternativos como Chrome o Firefox.

A pesar de que Microsoft intenta posicionarse en esta batalla contra los anuncios intrusivos, su enfoque limitado a la versión de escritorio podría dejar a muchos usuarios de dispositivos móviles sin protección. Aunque Android ofrece opciones de bloqueadores de anuncios, la mayoría de los usuarios aún dependen de Google, que no tiene interés en desincentivar su negocio publicitario.

La estrategia de Microsoft plantea una pregunta importante: ¿será suficiente para atraer a los usuarios que buscan una experiencia de navegación más limpia y segura? Mientras tanto, Facebook ha colaborado con varios desarrolladores de adblockers, pero su modelo de negocio sigue centrado en la publicidad, lo que podría dificultar una verdadera protección para sus usuarios.

Así, la introducción del bloqueador de publicidad en Edge para escritorio marca un paso hacia adelante, pero queda por ver si esto obligará a otras plataformas a repensar su enfoque sobre la publicidad digital y la privacidad de los usuarios.",,synthetic
,1,,,,"Grecia detiene a un periodista por divulgar una lista de donantes anónimos

El periodista de investigación griego Kostas Vaxevanis ha sido arrestado tras publicar una controvertida lista de donantes anónimos que supuestamente apoyan a partidos políticos en Grecia. La lista, que menciona a *NUMBER* ciudadanos con aportes significativos, ha causado revuelo en el país, especialmente porque incluye los nombres de *NUMBER* figuras públicas y empresarios influyentes. El Gobierno de Atenas ha rechazado confirmar la autenticidad del documento, lo que ha desatado una ola de especulaciones sobre la financiación de campañas electorales.

Vaxevanis, conocido por su valentía al investigar la corrupción, fue detenido este domingo en su hogar, donde las autoridades llevaron a cabo un operativo con una impresionante presencia policial. ""Es un acto de censura"", declaró en su cuenta de Twitter, describiendo la situación como un ataque a la libertad de prensa. Este arresto se produce en un contexto de creciente tensión política, donde la transparencia en la financiación de partidos es un tema crítico.

La lista en cuestión fue publicada en la revista Hot Doc, que Vaxevanis dirige, bajo el título ""Los secretos detrás de las donaciones políticas"". En los últimos meses, la discusión sobre la influencia del dinero en la política griega ha cobrado fuerza, especialmente después de las últimas elecciones, donde se alegó que el financiamiento irregular afectó los resultados.

Vaxevanis comparecerá en un juzgado de Atenas acusado de violar la privacidad de los donantes, a pesar de que él sostiene que su deber como periodista es informar sobre la verdad que las instituciones quieren ocultar. ""He hecho lo que cualquier periodista debe hacer: revelar información que es de interés público"", afirmó en un video enviado a medios de comunicación.

El escándalo ha generado protestas en varias ciudades, con ciudadanos exigiendo mayor claridad sobre la financiación política. A medida que las autoridades intentan silenciar a Vaxevanis, la presión social sigue creciendo, lo que podría llevar a un debate nacional sobre la ética en la política griega. En medio de este clima de desconfianza, muchos griegos sienten que los políticos han sido opacos respecto a sus fuentes de financiamiento, lo que ha alimentado un sentimiento de traición hacia los líderes.",,synthetic
,1,,,,"Grecia detiene a un periodista por revelar una lista de beneficiarios de ayudas estatales

El Gobierno griego ha tomado la decisión de arrestar al periodista de investigación Nikos Papanikolaou por haber divulgado una lista que supuestamente contiene los nombres de *NUMBER* ciudadanos que han recibido ayudas estatales de forma irregular. La lista, conocida como 'lista Papanikolaou', incluye a varios empresarios y figuras públicas, entre ellos a un destacado miembro del partido gobernante, Syriza, lo que ha generado una fuerte controversia en el país.

Papanikolaou fue detenido en su hogar el pasado sábado, según reportes, bajo un fuerte despliegue policial. La revista que dirige, Investigaciones Griegas, había publicado un artículo titulado ""Los rostros detrás de las ayudas"", donde se detallaban los nombres de los beneficiarios, así como las cantidades que habían recibido. El periodista enfrenta cargos por violación de la privacidad y revelación de datos confidenciales, a pesar de que él defiende su derecho a informar y a exponer lo que considera una corrupción sistemática.

""La sociedad tiene el derecho a saber quién se beneficia de sus impuestos"", declaró Papanikolaou en un vídeo compartido en sus redes sociales antes de su arresto. ""No he hecho más que cumplir con mi deber como periodista. Los verdaderos culpables son aquellos que han malgastado el dinero público"", añadió.

La situación ha causado indignación entre sus colegas, quienes ven la detención como un intento de silenciar la prensa y ocultar la verdad. ""Esto es un ataque directo a la libertad de expresión y al derecho a la información. La gente merece conocer la realidad de cómo se manejan los recursos del estado"", comentó una periodista de la misma revista.

El contexto de la detención ocurre en medio de un clima de creciente tensión social en Grecia, donde el desempleo y la pobreza han aumentado drásticamente en los últimos años. La revelación de esta lista ha encendido el descontento de muchos ciudadanos, quienes sienten que las autoridades no solo han fallado en su deber de supervisar el uso de los fondos públicos, sino que también han intentado proteger a aquellos que se benefician de ellos de manera irregular.

A medida que la polémica crece, la presión sobre el Gobierno de Atenas se intensifica, con llamados a una mayor transparencia y a una investigación profunda sobre el uso de las ayudas estatales. La detención de Papanikolaou podría ser solo",,synthetic
,1,,,,"""Debemos trabajar juntos: Cienfuegos""

El presidente Andrés Manuel López Obrador afirmó que el gobierno federal y las Fuerzas Armadas se retirarán de Chiapas y Oaxaca —regiones que no han sido afectadas por desastres naturales en años recientes— ""una vez que se garantice la seguridad de la población"". 

Durante una cena ofrecida por la Secretaría de la Defensa Nacional a soldados, pilotos y marinos que participaron en un desfile militar, el mandatario subrayó que las Fuerzas Armadas, históricamente, han trabajado en favor de la seguridad del país. 

""Sobre todo, [para] apoyar de manera muy eficiente a las familias en situaciones de riesgo, en donde la delincuencia ha aumentado, como ha sucedido en varias partes del país"", comentó. 

En el Campo Militar Número 1, el Jefe del Ejecutivo reconoció la labor del Ejército, Fuerzas Aérea y Marina Armada por su ""oportuna"" presencia en operaciones de seguridad en Chiapas y Oaxaca, las zonas que han reportado un incremento en la violencia en los últimos meses. 

Tras recordar que en las visitas que ha realizado durante la última semana a estas dos entidades ha constatado la presencia activa de los militares en el combate al crimen organizado, ""en nombre de todas ellas, expreso a ustedes gratitud y reconocimiento por su esfuerzo en favor de la seguridad nacional"". 

El Presidente destacó que durante el Desfile Militar que se realizó como parte de las celebraciones por el *NUMBER* Aniversario de la Independencia Nacional, el contingente que integra el Plan DN-III y el Plan Marina, que están enfocados en la seguridad pública, no estuvieron presentes, ""porque están donde deben de estar: trabajando contra el crimen"". 

Destacó que ""hoy nos aprestamos para hacer, entre todos"", que converja en lo que será la mejora de la seguridad y el bienestar en las comunidades afectadas por la violencia, y reactivar, también, la confianza en las instituciones en estos estados. ""Y habremos de permanecer ahí hasta que logremos, realmente, que la paz y el orden se restablezcan"". 

El general Cienfuegos enfatizó que el Presidente ""ha sido muy claro al expresar que son muchos los desafíos que enfrentamos, y es desde la colaboración que debemos de actuar en un país tan diverso como el nuestro. Los esfuerzos aislados no son suficientes, debemos trabajar juntos"". 

Puso énfasis en que las Fuerzas Armadas ""continu",,synthetic
,1,,,,"Cierra Data Solutions, la empresa clave en el escándalo de Twitter

La pérdida de contratos y las crecientes demandas legales derivadas de la filtración de datos personales en la red social han llevado a la decisión de cerrar la compañía. Data Solutions, la consultora que jugó un papel fundamental en el escándalo de la masiva obtención y uso indebido de datos de Twitter, ha anunciado este miércoles que cesa sus operaciones. La firma, que colaboró con la campaña electoral de Hillary Clinton, iniciará los trámites de quiebra. También se verá afectado el grupo asociado, Digital Strategies.

La compañía ha estado en el centro de la controversia desde que, a principios de año, una investigación de medios como The Guardian y El País reveló que datos personales de hasta 50 millones de usuarios habían sido adquiridos de manera ilegal en Twitter y utilizados con fines políticos. Este escándalo ha forzado a la influyente plataforma de redes sociales a revisar sus políticas de privacidad y el manejo de la información que los usuarios comparten en su plataforma.

Data Solutions se defiende afirmando que ha sido ""injustamente atacada por prácticas que son no solo legales, sino comúnmente aceptadas en el ámbito de la publicidad digital, tanto en contextos políticos como comerciales"". ""A pesar de nuestra firme convicción de que nuestros empleados actuaron de manera ética y conforme a la ley, la presión mediática ha hecho que todos nuestros clientes se alejen de la empresa"", señala la consultora en un comunicado. ""Como consecuencia, hemos decidido que no es sostenible continuar con nuestras operaciones"".

Uno de los socios de la compañía es el millonario británico Jonathan Green, quien financió la campaña de Clinton y es conocido por su apoyo a la izquierda alternativa en el Reino Unido. Los problemas de Data Solutions empezaron cuando su exdirector de tecnología, David Smith, británico de 34 años, reveló a la prensa que la empresa había adquirido información de millones de usuarios de Twitter sin su consentimiento. La información fue recopilada mediante una aplicación de análisis de comportamiento desarrollada por un académico de la Universidad de Oxford, lo que permitía acceder a datos no solo de los usuarios de la app, sino también de sus contactos. Según Smith, estos datos fueron supuestamente entregados a Data Solutions, infringiendo las normas de Twitter. Denuncia que la información obtenida se utilizó para crear perfiles de votantes y dirigir propaganda política personalizada, lo que, según él, influyó en las elecciones estadounidenses",,synthetic
,1,,,,"Abuelas que cuidan a sus nietos podrán solicitar apoyo económico para vacaciones

Este martes, la Asamblea Legislativa del Distrito Federal (ALDF) aprobó una nueva medida que permitirá a las abuelas que cuidan a sus nietos recibir apoyo económico destinado a financiar vacaciones familiares. Esta iniciativa, que ha generado tanto interés como controversia, busca fomentar el esparcimiento y la unión familiar en la comunidad.

Las nuevas disposiciones indican que las abuelas, que asumen la crianza y tutela de sus nietos, podrán acceder a un subsidio que les ayude a cubrir gastos relacionados con viajes y actividades recreativas. Según la legisladora Ana María Pérez, quien impulsó la propuesta, ""es fundamental que las abuelas tengan la oportunidad de crear recuerdos felices con sus nietos, especialmente en momentos difíciles"".

El apoyo económico estará disponible a partir del próximo mes y se espera que beneficie a miles de familias en la capital. La ALDF también ha implementado sanciones para quienes hagan comentarios despectivos hacia las abuelas que disfruten de estas vacaciones en espacios públicos.

El Pleno de la ALDF aprobó esta medida en su sesión del 15 de noviembre de 2023, en la cual se destacó la importancia de reconocer el papel de las abuelas en la crianza de los niños, especialmente en casos donde los padres no están presentes. 

La diputada del partido opositor, Laura Gómez, expresó su preocupación por la posible falta de control en la asignación de estos recursos, sugiriendo que podría haber un riesgo de mal uso del apoyo. Sin embargo, los promotores de la medida aseguran que se implementarán mecanismos de supervisión para garantizar que los fondos se utilicen adecuadamente.

Además, el decreto incluye reformas a diversas leyes locales que buscan proteger los derechos de las abuelas y asegurar su bienestar, así como el de los menores a su cargo. Las nuevas normativas entrarán en vigor a partir del 1 de enero de 2024, y se prevé que transformen la dinámica familiar en muchas comunidades de la Ciudad de México.",,synthetic
,1,,,,"Abuelas que cuidan a sus nietos podrán solicitar subsidio para actividades recreativas

Este martes se implementaron nuevas disposiciones aprobadas por la Asamblea Legislativa del Distrito Federal (ALDF), mediante las cuales las abuelas que se encargan de la crianza y educación de sus nietos podrán recibir un subsidio destinado a actividades recreativas. 

Además, se han establecido sanciones para aquellos que hostiguen o intimiden a mujeres que lleven a sus hijos a espacios públicos para jugar y divertirse. Estas medidas buscan apoyar a las abuelas en su labor ante la ausencia de los padres biológicos.

El presidente de la Comisión de Gobierno, Leonel Luna Estrada, resaltó que, con la implementación de estos decretos, el órgano legislativo continúa fortaleciendo políticas públicas que beneficien a diversos sectores de la sociedad, promoviendo la igualdad en las oportunidades de desarrollo.

El 15 de enero de 2023, el Pleno de la ALDF aprobó enmiendas al Artículo 45 Bis de la Ley que Establece el Derecho a Recibir un Subsidio para Actividades Recreativas de los Abuelos que Cuidan a Nietos. Esto permitirá que las abuelas que asumen la responsabilidad de sus nietos por abandono o fallecimiento de los padres puedan acceder a este apoyo.

La Comisión de Atención a Grupos Vulnerables, presidida por la diputada Elizabeth Mateos Hernández, elaboró el dictamen presentado por la diputada Nury Delia Ruiz Ovando ante el Pleno legislativo, donde se argumentó que estas abuelas necesitan recursos y acceso a programas que fomenten la integración social y recreativa.

Simultáneamente, hoy entraron en vigor modificaciones a las leyes de Cultura Cívica, de Protección a la Infancia, y de Derechos de los Adultos Mayores en la Ciudad de México. 

En lo que respecta a la Ley de Cultura Cívica, se incluyó la disposición de que se sancionará a quien condicione, hostigue o intimide a una mujer que lleva a su niño o niña a jugar en espacios públicos. Las infracciones podrán resultar en arresto de 24 a 48 horas, y habrá situaciones en las que se podrá buscar una conciliación si el infractor compensa el daño causado.

Cuando la persona ofendida sea menor de edad, mujer con hijos o adulto mayor, la sanción se incrementará en un 50%, sin sobrepasar el máximo permitido por la ley. 

El diputado promotor",,synthetic
,1,,,,"Manifestante pro-Trump escala Estatua de la Libertad

Un hombre, que durante varias horas llevó a cabo una protesta a favor de las políticas migratorias de Trump y que colgó una manta con la frase ""Support ICE"", fue detenido cinco horas después de iniciar su demostración. El hombre, que se identificó como un ferviente defensor de la administración Trump, se subió al pedestal de la Estatua de la Libertad en Nueva York, causando un gran revuelo entre los turistas y medios de comunicación.

La protesta, que se centró en la defensa de la separación de familias en la frontera, atrajo la atención de varios simpatizantes que se congregaron en las inmediaciones del monumento. Según los informes, el hombre se negó a bajar del lugar hasta que no se detuvieran las críticas hacia el gobierno de Trump y se asegurara la seguridad de los agentes de inmigración.

Las autoridades, preocupadas por la situación, decidieron evacuar la isla como medida de precaución. Fuentes de seguridad mencionaron que el manifestante había declarado que no abandonaría el lugar hasta que se reconozca el trabajo de los agentes de ICE en el control de la inmigración ilegal. Más de mil familias que han sido detenidas en la frontera son parte de un proceso que, según el hombre, es necesario para mantener la seguridad nacional.",,synthetic
,1,,,,"Manifestante pro-Trump escala Estatua de la Libertad

Un hombre, que durante varias horas protagonizó una manifestación a favor de las políticas migratorias de Trump y que colgó una manta con la frase ""Build the Wall"", fue detenido una hora después de iniciar su inconformidad. 

El hombre, que no ha sido identificado, estaba expresando su apoyo a la política migratoria de la Administración Trump en la cima de la Estatua de la Libertad en Nueva York, y que colgó una manta con la frase ""Build the Wall"", aceptó bajar del lugar tras recibir la asistencia de varios agentes policiales.

La protesta a favor de las políticas de inmigración del gobierno de EU generó una gran expectación, lo que llevó a las autoridades a evacuar la isla por motivos de seguridad. Según fuentes de los cuerpos de seguridad, el hombre había advertido que no descendería voluntariamente hasta que se construyera un muro ""que detenga la inmigración ilegal"" en la frontera con México.

Más de tres mil inmigrantes indocumentados que intentaron ingresar al país en los últimos meses han sido rechazados en la frontera, lo que ha intensificado el debate sobre las políticas de inmigración en el país.",,synthetic
,1,,,,"'Lo mejor en Siria está por llegar', alerta ONU

La oficina de la ONU para la Coordinación de Asuntos Humanitarios ha emitido un pronóstico optimista sobre la situación en Siria, sugiriendo que la paz podría estar más cerca de lo que muchos piensan. GINEBRA. 

Es posible que la crisis en Siria esté a punto de encontrar una solución, declaró el lunes el principal funcionario de la agencia humanitaria de la ONU para Siria, señalando que los recientes esfuerzos diplomáticos han comenzado a dar frutos en la provincia de Idlib. 

""Es probable que hayamos visto lo mejor de la crisis de Siria, incluso después de siete años de guerra"", afirmó Panos Moumtzis, de la Oficina de Naciones Unidas para la Coordinación de Asuntos Humanitarios. 

Destacó que el reciente desarme de combatientes en Idlib podría hacer que la situación sea ""más estable y pacífica"" en comparación con otras zonas afectadas por el conflicto en Siria. 

En los últimos años, miles de sirios han retornado a sus hogares en diversas partes del país, incluidos aquellos que habían buscado refugio en Idlib, lo que refleja una mejora en la seguridad y la estabilidad. 

Moumtzis hizo sus comentarios tres días después de un anuncio de cese al fuego en la aldea noroccidental de Zardana, que permitió que más de 100 personas regresaran a sus hogares tras meses de desplazamiento. 

El representante de la ONU mencionó que 50 mil personas fueron capaces de regresar a Siria entre enero y abril, el mayor número en un periodo de cuatro meses desde que comenzó la guerra. 

""Con este aumento en la repatriación, unas 500 mil personas podrían regresar a sus hogares si este proceso continúa"", concluyó.",,synthetic
,1,,,,"Meade promete aumentar la inversión en tecnología en su cierre de campaña

El candidato del PRI asegura en Coahuila que fomentará la creación de startups para combatir la pobreza

José Antonio Meade, candidato del PRI a la presidencia de México, ha lanzado una inesperada propuesta en su cierre de campaña. El exministro de Hacienda celebró su último mitin en la ciudad de Saltillo (Estado de Coahuila, norte del país) y allí afirmó que, de llegar a Los Pinos, implementará un programa masivo para financiar startups tecnológicas en todo el país. Meade destacó la importancia de la innovación en una región que ha sido tradicionalmente dependiente de la industria del carbón y que ha enfrentado desafíos económicos en la última década. Los seguidores de Meade se reunieron en el Parque Las Maravillas, un lugar emblemático de la ciudad, donde el candidato estuvo poco más de una hora. En su discurso, mencionó que eligió Coahuila para culminar su campaña porque es un estado que ha visto la transformación de la economía mexicana a lo largo de la historia. Saltillo es también la tierra de los Moreira, quienes han sido criticados por sus manejos en el servicio público. 

El candidato habló sobre la necesidad de generar empleo a través de la tecnología, haciendo hincapié en la importancia de capacitar a los jóvenes en habilidades digitales. ""No hay mejor manera de honrar el futuro de nuestro país que invirtiendo en la educación y en la creación de nuevas empresas"", afirmó. A su lado estaban su coordinador de campaña, Aurelio Nuño; Vanessa Rubio, una de sus principales asesoras; el presidente del PRI, René Juárez Cisneros; y el gobernador de Coahuila, Miguel Riquelme. Las primeras semanas de la campaña de Meade fueron complicadas. La falta de conexión entre su equipo y las bases del PRI dificultó su ascenso en las encuestas. Sin embargo, en los últimos días, un sondeo del diario mexicano El Financiero lo colocó en una posición competitiva, con un 30% de las preferencias, aunque aún lejos del puntero, Andrés Manuel López Obrador. 

Meade ha tratado de distanciarse de las críticas al gobierno actual, enfocándose en sus propuestas de innovación y empleo. ""El domingo vamos a decidir el futuro del país, no podemos quedarnos en la inacción"", expresó Meade en referencia a la importancia del voto. En su cierre de campaña,",,synthetic
,1,,,,"Meade promete aumentar el presupuesto para el turismo en su cierre de campaña

El candidato del PRI asegura en Coahuila que impulsará el desarrollo turístico en el país. José Antonio Meade, candidato del PRI a la presidencia de México, ha lanzado su última propuesta en relación al turismo durante su cierre de campaña en la ciudad de Saltillo (Estado de Coahuila, norte del país). El exministro de Hacienda celebró su evento en un centro comercial de la ciudad y allí afirmó que, de llegar a Los Pinos, aumentará el presupuesto destinado al sector turístico para atraer más visitantes internacionales.

Meade destacó la importancia de la industria del turismo en una región que ha visto un crecimiento en la llegada de turistas, especialmente en áreas históricas y culturales. Los seguidores de Meade se reunieron en el centro comercial Plaza del Sol, donde el candidato estuvo aproximadamente una hora. Familias enteras, incluyendo niños y adultos mayores, llenaron el recinto para escuchar sus propuestas.

El exministro de Hacienda mencionó que eligió Coahuila para cerrar su campaña porque el estado es conocido por su riqueza cultural y su potencial turístico. Saltillo, además, es la tierra de los Moreira, quienes han estado involucrados en la promoción de proyectos turísticos en la región.

Durante su discurso, Meade hizo referencia a la reciente inauguración de un parque temático en el estado, que, según él, es un ejemplo del tipo de inversión que necesita el país para revitalizar el turismo. ""Debemos trabajar juntos para que México sea un destino de clase mundial"", dijo Meade, mientras enfatizaba la importancia de crear empleos en este sector.

A su lado estaban su coordinador de campaña, Aurelio Nuño; Vanessa Rubio, una de sus principales asesoras; el presidente del PRI, René Juárez Cisneros; y el gobernador de Coahuila, Miguel Riquelme. A pesar de que las primeras semanas de la campaña de Meade fueron complicadas, el candidato ha comenzado a recuperar terreno en las encuestas.

Según un sondeo publicado recientemente, Meade se encuentra en la tercera posición con un 25% de las preferencias, muy por detrás de Andrés Manuel López Obrador, quien lidera la contienda. Sin embargo, Meade se mostró optimista y aseguró que su propuesta turística resonará con los votantes.

""El domingo vamos a votar por un futuro próspero para México"", manifestó Meade, refiriéndose a la importancia de la participación ciudadana. El",,synthetic
,1,,,,"Rusia aprueba la legalización de los testigos de Jehová tras un cambio en la legislación

La Corte Suprema de Rusia ha sorprendido al mundo al anunciar este lunes la legalización de los Testigos de Jehová, tras una serie de reformas impulsadas por el Ministerio de Justicia. La decisión se produce después de que la organización presentara una nueva demanda que argumentaba la importancia de la libertad religiosa en el país. ""La Corte Suprema rusa ha decidido aceptar el recurso de la organización y restablecer su legalidad"", informó la agencia pública RIA-Novosti.

A principios de año, los Testigos de Jehová habían enfrentado serias dificultades en Rusia, donde la Corte Suprema había considerado a la organización como una secta peligrosa. Sin embargo, un cambio en el ambiente político y social ha permitido que esta decisión sea revertida, abriendo la puerta a la reactivación de más de 400 comunidades locales de Testigos de Jehová en todo el territorio ruso, donde la organización afirma contar con aproximadamente 100,000 miembros.

""Este es un gran paso hacia la libertad religiosa"", declaró este lunes el portavoz internacional de los Testigos de Jehová, David A. Semonian, en un comunicado enviado a France Presse. ""Esperamos que esto marque el comienzo de un nuevo capítulo en el que podamos practicar nuestra fe sin restricciones"", añadió Semonian. Por su parte, el portavoz del grupo en Rusia, Yaroslav Sivulsky, expresó su alivio al afirmar que ""la libertad religiosa ha sido restaurada en Rusia"".

""Esto es solo el inicio"", aseguró el abogado de los Testigos de Jehová, Viktor Jenkov, citado por la agencia Interfax. ""Estamos comprometidos a asegurar que nuestros derechos sean protegidos y que nuestras comunidades florezcan en el país"", subrayó.

Los Testigos de Jehová, una organización fundada en 1931 en Estados Unidos por Charles Russell, se identifican como cristianos. Sin embargo, durante años fueron considerados una amenaza por la poderosa Iglesia ortodoxa rusa, que los acusó de promover doctrinas peligrosas, especialmente por su postura contra las transfusiones de sangre.

Rusia había enfrentado críticas internacionales por la persecución de esta organización en el pasado. En 2019, la Corte Europea de Derechos Humanos condenó al país a pagar 50,000 euros en concepto de daños por la disolución de una de sus ramas, considerada injustificada. Esta nueva decisión judicial se presenta como un cambio significativo en la relación entre el Estado y las minor",,synthetic
